VendorCode,VendorName,PurchaseType,Amt,QYT,ItemDescription,ItemCode,ItemGroup,DocNum,Year,Month,DocType,DB,ReferenceNumber
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,8.1,6,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26000106,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,126,1575,قشطة خبز مسخن طحين زيرو,1151090,Legumes & Spices,26000305,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,2142.45,1587,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000305,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,20.25,15,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26000305,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,8890.56,24696,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000305,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,787.2,1968,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000305,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1341.6,2580,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000305,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,582.92,4484,قشطة خبز شراك,1151066,Legumes & Spices,26000305,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,532.4,1331,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000652,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1021.8,1965,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000652,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,669.5,5150,قشطة خبز شراك,1151066,Legumes & Spices,26000652,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,119.6,1495,قشطة خبز مسخن طحين زيرو,1151090,Legumes & Spices,26000652,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1819.125,1347.5,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000652,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,52.65,39,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26000652,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,961,961,قشطة قطايف 1 كغم,1151104,Legumes & Spices,26000652,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,7602.48,21118,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000652,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1335.15,989,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,77.2,965,قشطة خبز طابون,1151048,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,647.79,4983,قشطة خبز شراك,1151066,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,6.75,5,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,24.3,270,قشطة خبز فرنسي زنجر بسمسم او سادة,1151049,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,971.36,1868,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,547.2,1368,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,6869.52,19082,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1304.5,1304.5,قشطة قطايف 1 كغم,1151104,Legumes & Spices,26000868,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,7782.48,21618,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000933,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,570,1425,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000933,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1267.24,2437,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000933,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,740.87,5699,قشطة خبز شراك,1151066,Legumes & Spices,26000933,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1799.55,1333,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000933,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,106.24,1328,قشطة خبز مسخن طحين زيرو,1151090,Legumes & Spices,26000933,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,7845.48,21793,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26000997,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,577.6,1444,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26000997,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1203.54,2314.5,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26000997,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1755,1300,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26000997,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,659.23,5071,قشطة خبز شراك,1151066,Legumes & Spices,26000997,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,72.56,907,قشطة خبز طابون,1151048,Legumes & Spices,26000997,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,4.05,3,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26000997,2026,05,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,7939.8,22055,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26001094,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,559.6,1399,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26001094,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1216.54,2339.5,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26001094,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,543.4,4180,قشطة خبز شراك,1151066,Legumes & Spices,26001094,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,80.8,1010,قشطة خبز طابون,1151048,Legumes & Spices,26001094,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,3,2,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26001094,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,1638.9,1214,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26001094,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000315,صالح عبدالكريم قشطة وشريكه - مخبز قشطة مورد,Bank Murabaha,9.45,7,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26001094,2026,07,فاتورة مشتريات,الشركة التجارية,
LV0000316,شركة وادي الاردن للصناعات الغذائية,Local Vendors,387.931,1200,بيروتي خضار مشكل 400 غم,1151007,Legumes & Spices,26000126,2026,01,فاتورة مشتريات,الشركة التجارية,
LV0000316,شركة وادي الاردن للصناعات الغذائية,Local Vendors,1163.793,3600,بيروتي خضار مشكل 400 غم,1151007,Legumes & Spices,26000491,2026,03,فاتورة مشتريات,الشركة التجارية,
LV0000346,XIAMEN CHOICE HARVEST IMPORT &EXPORT CO .LTD,Local Vendors,42211.008,162400,شيخ الكار سردين بالزيت النباتي 125 غم 1*50,1071006,Tuna,26000356,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000346,XIAMEN CHOICE HARVEST IMPORT &EXPORT CO .LTD,Local Vendors,84409.02,324750,شيخ الكار سردين بالفلفل الحار 125 غم 1*50,1071001,Tuna,26000356,2026,02,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,51.519,0,,,,26000751,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,133.402,0,,,,26000752,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,1416.667,0,,,,26000753,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,41.85,0,,,,26000754,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,57.45,0,,,,26000755,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,39.85,0,,,,26000756,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,207.922,0,,,,26000757,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,1416.667,0,,,,26000758,2026,04,فاتورة مشتريات,الشركة التجارية,
LV0000324,مجمرك البنك الاسلامي الاردني - سحاب,Local Vendors,1416.667,0,,,,26000759,2026,04,فاتورة مشتريات,الشركة التجارية,
